id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,number_of_parks,number_of_code_complaints
8822901175,2014-12-29,345000.0,3,3.5,1320,1161,3.0,0,0,3,8,1320,0,2010,0,98125,47.7162,-122.294,1320,1161,21,7669
2325300060,2014-05-15,344000.0,3,2.5,1232,1130,3.0,0,0,3,7,1232,0,2007,0,98125,47.7185,-122.31700000000001,1232,1202,21,7669
3753000030,2014-05-27,399950.0,3,3.0,1296,1051,3.0,0,0,3,8,1296,0,2009,0,98125,47.7175,-122.28399999999999,1520,1939,21,7669
3448001412,2015-04-30,295000.0,2,1.5,988,1080,3.0,0,0,3,7,988,0,2007,0,98125,47.7123,-122.301,1128,1080,21,7669
2926049582,2015-04-12,265000.0,2,1.5,1084,3427,2.0,0,0,3,7,1084,0,1976,0,98125,47.7117,-122.32600000000001,1084,6250,21,7669
3448001411,2015-02-20,286000.0,2,1.5,1010,825,3.0,0,0,3,7,1010,0,2007,0,98125,47.7124,-122.301,1128,1080,21,7669
8822900122,2015-05-12,325000.0,3,2.25,1330,969,3.0,0,0,3,7,1330,0,2007,0,98125,47.7177,-122.292,1310,1941,21,7669
5101408889,2014-06-16,685000.0,4,3.5,2840,4637,3.0,0,0,3,8,2840,0,2008,0,98125,47.7033,-122.321,1730,5279,21,7669
3753000010,2014-05-07,417250.0,3,2.25,1606,1452,3.0,0,0,3,8,1606,0,2009,0,98125,47.7175,-122.28399999999999,1516,1939,21,7669
8902000201,2015-02-19,338500.0,3,2.25,1333,1470,3.0,0,3,3,7,1333,0,2009,0,98125,47.7058,-122.302,1360,1680,21,7669
6632300207,2015-03-05,385000.0,3,2.5,1520,1488,3.0,0,0,3,8,1520,0,2006,0,98125,47.7337,-122.309,1520,1497,21,7669
5100403806,2015-04-07,467000.0,3,2.5,1425,1179,3.0,0,0,3,8,1425,0,2008,0,98125,47.6963,-122.318,1285,1253,21,7669
2487200875,2014-12-09,604000.0,4,3.0,1960,5000,1.0,0,0,5,7,1050,910,1965,0,98136,47.5208,-122.39299999999999,1360,5000,10,4323
3869900162,2014-09-04,335000.0,2,1.75,1030,1066,2.0,0,0,3,7,765,265,2006,0,98136,47.5394,-122.387,1030,1106,10,4323
9169600135,2014-10-27,525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,1730,6012,10,4323
9238901420,2015-02-02,442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,1941,0,98136,47.5346,-122.385,1690,5100,10,4323
4315700060,2015-03-03,378000.0,2,2.0,1300,3850,1.0,0,0,3,7,800,500,1963,0,98136,47.5395,-122.39,950,5500,10,4323
2490200320,2015-03-20,545000.0,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916,0,98136,47.5338,-122.384,1680,5100,10,4323
3013300288,2014-09-30,478500.0,3,1.0,2090,4755,1.0,0,2,3,8,1200,890,1969,0,98136,47.5304,-122.387,1850,5300,10,4323
5637500070,2014-07-31,438000.0,3,2.5,1520,1304,2.0,0,0,3,8,1180,340,2006,0,98136,47.5446,-122.385,1270,1718,10,4323
2349300060,2015-02-12,200000.0,4,2.0,1920,4822,1.0,0,0,2,6,920,1000,1914,0,98136,47.5507,-122.381,1120,4822,10,4323
7625701891,2014-08-06,435000.0,3,1.0,1400,4800,1.0,0,0,4,6,700,700,1917,0,98136,47.5499,-122.391,1470,6000,10,4323
65000400,2014-10-22,570000.0,4,3.0,1490,6766,1.5,0,1,5,7,1490,0,1915,0,98136,47.5446,-122.382,1990,6526,10,4323
7625704510,2014-10-22,850000.0,4,3.25,3450,6500,2.0,0,0,3,8,2450,1000,1994,0,98136,47.5437,-122.38799999999999,1750,6500,10,4323
3524039204,2014-08-13,790000.0,4,2.75,2840,11900,1.0,0,3,4,9,1640,1200,1961,0,98136,47.5271,-122.38600000000001,2790,10070,10,4323
2485000202,2015-04-10,986000.0,3,2.5,2380,16080,1.0,0,2,4,9,1340,1040,1964,0,98136,47.5262,-122.38600000000001,2560,10070,10,4323
2484200171,2014-07-14,575000.0,4,1.5,2810,7140,1.0,0,2,3,8,1490,1320,1954,0,98136,47.5252,-122.382,2240,6825,10,4323
7625700935,2014-06-05,875000.0,3,3.5,3250,6000,2.0,0,0,3,10,2500,750,2001,0,98136,47.5533,-122.391,1650,6000,10,4323
7625702400,2014-07-30,355000.0,2,1.0,960,6250,1.0,0,0,3,6,960,0,1916,0,98136,47.5491,-122.38600000000001,1350,6250,10,4323
7935000125,2014-06-05,440000.0,3,1.0,1050,7500,1.0,0,0,3,6,1050,0,1900,0,98136,47.5473,-122.396,1380,7500,10,4323
2483700160,2014-09-17,720000.0,3,1.5,1590,7080,1.0,0,2,3,8,1310,280,1952,0,98136,47.5244,-122.38600000000001,2080,7200,10,4323
3013301525,2014-10-13,453500.0,2,1.5,1710,4189,1.0,0,1,5,7,1160,550,1951,0,98136,47.5286,-122.383,1530,5608,10,4323
7625700012,2014-12-02,370000.0,3,2.75,1250,1655,2.0,0,0,3,7,830,420,2006,0,98136,47.5554,-122.382,1520,3001,10,4323
7625704005,2014-05-06,561000.0,3,2.0,2000,7000,2.0,0,0,3,7,2000,0,1916,1986,98136,47.5452,-122.39299999999999,1840,7000,10,4323
2493200435,2014-08-25,360000.0,2,2.0,1180,3200,1.0,0,1,4,6,590,590,1945,0,98136,47.5275,-122.383,1350,4000,10,4323
4322500055,2015-04-17,607000.0,5,1.75,1910,5428,1.0,0,0,3,8,1390,520,1954,0,98136,47.5333,-122.39200000000001,1820,5900,10,4323
3013300510,2015-05-06,389950.0,2,1.0,820,4234,1.0,0,1,3,6,820,0,1951,0,98136,47.5294,-122.38600000000001,1550,4236,10,4323
3013300055,2014-06-02,405000.0,2,1.75,1710,4234,2.0,0,0,3,7,1330,380,1920,1979,98136,47.5319,-122.38600000000001,1530,4556,10,4323
34001160,2014-09-19,590000.0,3,2.0,3030,9374,1.0,0,1,4,7,2100,930,1959,0,98136,47.5289,-122.391,1990,6012,10,4323
2461900510,2014-09-26,350000.0,4,1.0,1010,6000,1.0,0,0,3,6,750,260,1925,0,98136,47.5518,-122.383,1450,6000,10,4323
2489200070,2014-07-20,767500.0,6,3.5,2410,6000,2.0,0,4,3,9,2220,190,1916,1990,98136,47.54,-122.382,1980,6000,10,4323
2483200060,2014-06-12,678500.0,3,2.0,2460,6600,1.0,0,2,4,8,1370,1090,1952,0,98136,47.5215,-122.383,2150,6600,10,4323
4315700390,2014-06-30,410000.0,1,1.5,1010,5750,1.0,0,0,3,7,1010,0,1911,1948,98136,47.5411,-122.39200000000001,1230,5750,10,4323
2719100013,2015-04-29,418000.0,2,1.5,1480,1349,2.0,0,0,3,7,1240,240,2007,0,98136,47.5439,-122.38600000000001,1550,1349,10,4323
2346800270,2015-01-06,555000.0,3,3.0,2920,23085,1.5,0,2,3,7,1540,1380,1908,0,98136,47.5159,-122.395,2270,18180,10,4323
2490200055,2014-08-01,560000.0,3,3.5,2270,4088,2.0,0,0,3,8,1880,390,1996,0,98136,47.5356,-122.384,1760,5425,10,4323
7625702350,2014-05-23,515000.0,2,1.0,1680,6500,1.0,0,0,4,7,1140,540,1941,0,98136,47.55,-122.38799999999999,1610,6500,10,4323
7625703885,2014-09-17,870000.0,4,3.0,2940,7108,2.0,0,1,3,9,2220,720,2011,0,98136,47.5437,-122.395,2240,7950,10,4323
9169600096,2014-08-01,720000.0,2,1.5,1840,9000,1.0,0,2,3,8,1340,500,1957,0,98136,47.5281,-122.38799999999999,1880,7560,10,4323
4318200405,2014-06-20,850000.0,3,2.25,2870,8170,2.0,0,0,3,10,2250,620,1995,0,98136,47.5363,-122.385,1310,8170,10,4323
3524039209,2014-05-06,1140000.0,4,2.75,3370,8103,1.0,0,3,3,9,1970,1400,1970,2014,98136,47.5232,-122.383,2120,6360,10,4323
2594200375,2015-03-30,427500.0,3,1.75,1240,7200,1.0,0,0,5,7,1240,0,1942,0,98136,47.5142,-122.389,1640,7200,10,4323
9238900855,2015-03-13,700000.0,2,1.0,930,5000,1.0,0,3,3,7,930,0,1926,2013,98136,47.5333,-122.38799999999999,1760,5228,10,4323
9417400215,2014-07-31,363000.0,2,1.0,820,4880,1.0,0,0,4,6,820,0,1925,0,98136,47.5483,-122.39399999999999,1320,4880,10,4323
2810600015,2015-04-27,400000.0,2,1.0,910,4000,1.0,0,0,3,7,910,0,1918,0,98136,47.5427,-122.38799999999999,1060,1346,10,4323
2493200015,2014-06-20,380000.0,3,1.5,1520,4288,1.0,0,0,3,7,1020,500,1949,0,98136,47.5284,-122.387,1660,4288,10,4323
9169100214,2014-05-14,372220.0,3,1.0,1290,5500,1.0,0,0,3,7,980,310,1951,0,98136,47.5266,-122.39200000000001,1680,5000,10,4323
2487200940,2014-08-14,889000.0,4,3.5,3210,5000,3.0,0,0,3,9,3210,0,2014,0,98136,47.5203,-122.39299999999999,1360,5000,10,4323
7625702615,2015-01-14,400000.0,2,1.0,610,4560,1.0,0,0,3,5,610,0,1918,0,98136,47.5498,-122.383,930,1392,10,4323
3522900061,2015-04-21,418000.0,2,1.0,1040,6900,1.0,0,0,4,7,1040,0,1915,0,98136,47.5411,-122.391,1620,6280,10,4323
2488200459,2014-05-05,405000.0,2,3.0,1410,1240,2.0,0,0,3,8,1140,270,2006,0,98136,47.5221,-122.39,1410,1273,10,4323
2815600215,2014-11-18,462500.0,2,2.0,1540,7290,2.0,0,0,3,7,1540,0,1948,1983,98136,47.551,-122.395,1540,7072,10,4323
34001304,2015-04-10,480000.0,5,2.25,2240,5500,1.0,0,0,3,7,1490,750,1959,0,98136,47.5305,-122.391,2010,6050,10,4323
2461900945,2015-04-21,438000.0,5,1.0,1950,6250,1.5,0,0,4,7,1450,500,1917,0,98136,47.5511,-122.38600000000001,1950,6250,10,4323
4318200090,2014-06-18,375000.0,2,1.0,940,9839,1.0,0,0,3,6,940,0,1910,0,98136,47.5379,-122.38600000000001,1330,8740,10,4323
2719100042,2014-06-23,458500.0,3,2.0,1890,1599,2.0,0,0,3,9,1430,460,2012,0,98136,47.5438,-122.385,1780,1562,10,4323
2461900375,2015-04-14,685000.0,4,2.5,2770,6000,2.0,0,0,3,8,2400,370,1993,0,98136,47.5536,-122.383,2120,6000,10,4323
3013300017,2015-04-08,535000.0,3,1.0,1290,6859,1.0,0,0,4,7,1290,0,1941,0,98136,47.5317,-122.387,1560,6369,10,4323
2490200165,2014-06-23,500000.0,3,1.0,1150,5100,2.0,0,0,3,8,1150,0,1911,2005,98136,47.5349,-122.384,1440,5100,10,4323
3948900050,2015-04-27,616000.0,3,3.25,2130,2306,2.0,0,1,5,7,1420,710,1924,0,98136,47.5424,-122.391,1560,4500,10,4323
2487200938,2014-11-26,815000.0,5,3.25,3230,5000,2.0,0,1,3,9,2350,880,2002,0,98136,47.5202,-122.39299999999999,1520,5000,10,4323
2483200010,2014-10-07,690000.0,3,1.75,2070,6000,1.0,0,3,3,8,1340,730,1955,0,98136,47.5226,-122.382,2200,6000,10,4323
2484200080,2014-07-29,731100.0,3,2.5,2060,8778,1.0,0,0,3,8,1160,900,1953,2010,98136,47.5245,-122.384,1990,7560,10,4323
7649400170,2014-12-05,675000.0,3,2.25,2070,2833,2.0,0,2,3,8,1490,580,1966,0,98136,47.5543,-122.398,1940,3794,10,4323
2493200235,2015-03-11,370000.0,2,1.0,850,6213,1.0,0,0,3,6,750,100,1916,0,98136,47.5282,-122.384,1880,5500,10,4323
7625703900,2014-09-26,689000.0,4,2.5,2020,9600,2.0,0,0,4,7,2020,0,1954,0,98136,47.5434,-122.395,2250,8550,10,4323
7624700050,2014-12-23,565000.0,1,1.0,1370,6250,1.5,0,0,4,7,1370,0,1921,0,98136,47.5571,-122.385,1450,6250,10,4323
7625703800,2015-04-24,560000.0,3,2.0,1300,6000,1.0,0,0,5,7,1300,0,1943,0,98136,47.5482,-122.39200000000001,1230,6000,10,4323
7626200305,2014-10-22,575000.0,3,2.0,1800,5000,2.0,0,0,5,7,1600,200,1925,0,98136,47.5447,-122.389,1640,5000,10,4323
7625704317,2015-05-03,377500.0,2,1.0,840,4500,1.0,0,0,3,6,840,0,1939,0,98136,47.5441,-122.39,1300,5000,10,4323
7625703637,2014-08-28,286000.0,2,1.0,610,4000,1.0,0,0,4,6,610,0,1918,0,98136,47.5469,-122.391,870,5160,10,4323
2483700095,2014-11-06,560000.0,4,1.5,1810,6000,1.0,0,1,3,8,1350,460,1952,0,98136,47.5233,-122.38600000000001,2020,6000,10,4323
9169600275,2014-07-23,280000.0,2,1.0,2280,37500,2.0,0,0,3,7,2280,0,1932,0,98136,47.525,-122.389,2360,6000,10,4323
2815600305,2015-04-22,695000.0,3,2.0,2560,6800,1.0,0,1,4,8,1380,1180,1952,0,98136,47.5506,-122.395,1780,6800,10,4323
34000005,2014-06-18,343566.0,2,1.0,1100,4200,1.0,0,0,3,7,1100,0,1954,0,98136,47.5312,-122.39200000000001,1240,4000,10,4323
7936500190,2014-10-21,1340000.0,4,3.75,2130,34689,1.5,1,4,3,9,2130,0,1955,0,98136,47.5489,-122.398,3030,28598,10,4323
2461900609,2014-07-17,346100.0,3,2.5,1400,2036,2.0,0,0,3,7,1400,0,2003,0,98136,47.5516,-122.382,1500,2036,10,4323
4318200440,2014-05-22,432000.0,3,2.25,1470,1578,2.0,0,0,3,8,1090,380,2007,0,98136,47.5388,-122.387,1470,1668,10,4323
7626200280,2014-10-02,425000.0,2,1.0,1170,5000,1.0,0,0,4,7,1030,140,1920,0,98136,47.5449,-122.38799999999999,1170,5850,10,4323
2346800005,2015-04-27,543000.0,3,1.5,1710,8364,2.0,0,2,3,7,1710,0,1944,0,98136,47.5175,-122.39299999999999,2430,9040,10,4323
7104100050,2014-06-24,485000.0,3,2.5,1500,5412,1.0,0,0,5,7,900,600,1920,0,98136,47.5499,-122.39399999999999,1090,5412,10,4323
2487700130,2015-04-06,710000.0,4,2.5,2720,8000,1.0,0,0,4,7,1360,1360,1955,0,98136,47.5237,-122.391,1790,8000,10,4323
7936000403,2014-06-09,568000.0,3,1.75,2050,3520,1.0,0,0,4,7,1070,980,1977,0,98136,47.5536,-122.399,2050,16083,10,4323
2484700015,2015-03-27,579000.0,4,1.5,2480,6000,1.0,0,0,3,8,1520,960,1955,0,98136,47.5233,-122.38600000000001,1810,6000,10,4323
3869900120,2015-02-26,430000.0,3,2.5,1690,1310,2.0,0,0,3,8,1140,550,2004,0,98136,47.5404,-122.387,1640,1321,10,4323
3013300968,2014-08-01,416500.0,3,1.0,1100,4184,1.0,0,0,4,7,1100,0,1965,0,98136,47.5309,-122.382,1630,4366,10,4323
7625703945,2014-07-01,345000.0,2,1.0,1080,7775,1.0,0,0,3,6,1080,0,1955,0,98136,47.5447,-122.39399999999999,1730,7350,10,4323
4322500110,2015-03-03,670000.0,3,1.75,2160,5760,1.0,0,0,4,8,1260,900,1954,0,98136,47.5346,-122.391,2090,5760,10,4323
3869900155,2015-03-26,340000.0,2,2.0,1250,1178,2.0,0,0,3,7,980,270,1996,0,98136,47.5426,-122.387,1270,1242,10,4323
312000265,2015-05-04,375000.0,2,1.0,790,5120,1.0,0,0,3,6,790,0,1950,0,98136,47.556999999999995,-122.395,1250,5120,10,4323
7436000205,2014-09-19,665000.0,3,1.0,1260,24550,1.5,0,2,4,7,1260,0,1937,0,98136,47.5442,-122.396,2500,12320,10,4323
4315701163,2015-04-13,585000.0,3,1.5,2230,6000,1.0,0,1,3,8,1260,970,1968,0,98136,47.5373,-122.395,2120,7200,10,4323
4315700175,2014-06-12,440000.0,3,1.0,1210,5750,1.5,0,0,4,7,1210,0,1910,0,98136,47.5403,-122.391,1160,5000,10,4323
2493200195,2014-05-02,615000.0,3,1.75,2360,7291,1.0,0,0,4,8,1360,1000,1948,0,98136,47.5274,-122.384,1860,5499,10,4323
3013300409,2015-03-12,400000.0,2,1.0,1220,6300,1.0,0,0,3,7,760,460,1942,0,98136,47.5299,-122.387,1850,4886,10,4323
2493200215,2014-12-31,582000.0,3,1.75,1820,3140,2.0,0,0,5,8,1820,0,1949,1990,98136,47.5271,-122.384,2030,5499,10,4323
9169600110,2015-03-17,510000.0,3,1.5,1730,6240,1.0,0,1,3,8,1000,730,1954,0,98136,47.5282,-122.391,1620,6240,10,4323
2461900845,2014-09-03,310000.0,1,1.0,570,6000,1.0,0,0,2,5,570,0,1918,0,98136,47.5517,-122.385,1530,6000,10,4323
2719100115,2014-11-04,690000.0,3,2.0,2360,6149,2.0,0,3,3,8,1560,800,1926,1989,98136,47.5433,-122.384,2000,6149,10,4323
34001765,2015-03-25,699950.0,3,3.25,2230,5460,1.0,0,1,4,8,1430,800,1977,0,98136,47.53,-122.38799999999999,2070,5600,10,4323
7104100065,2014-09-26,425000.0,2,2.0,1280,4095,2.0,0,0,4,8,1280,0,1918,0,98136,47.5501,-122.39299999999999,1470,5500,10,4323
3524039202,2015-04-20,1070000.0,3,2.25,2950,7232,1.0,0,2,3,8,1520,1430,1983,0,98136,47.5257,-122.382,2130,7140,10,4323
826000495,2015-02-06,557510.0,4,2.0,1580,4800,1.5,0,2,3,7,1580,0,1912,0,98136,47.5454,-122.383,1580,4800,10,4323
7934000145,2014-12-01,450000.0,4,2.75,2900,6400,2.0,0,0,3,7,2040,860,1911,1970,98136,47.5563,-122.39299999999999,1340,6144,10,4323
2490200615,2014-06-09,400000.0,2,1.0,1140,5100,1.0,0,0,3,7,1140,0,1942,0,98136,47.5323,-122.383,1230,5100,10,4323
7935000625,2015-04-09,975000.0,3,2.5,2530,7000,2.5,0,4,3,9,2530,0,1915,1999,98136,47.5465,-122.398,2380,7000,10,4323
3524039144,2014-10-07,700000.0,2,1.0,1620,9855,1.0,0,4,3,8,1320,300,1948,0,98136,47.5264,-122.384,1820,7700,10,4323
2523400205,2015-04-21,510000.0,2,1.5,1860,5100,1.0,0,0,3,7,1060,800,1940,0,98136,47.5573,-122.39200000000001,1710,5100,10,4323
2461900790,2015-03-13,560000.0,4,1.75,2120,6250,1.0,0,0,5,7,1060,1060,1917,0,98136,47.5506,-122.385,1410,6250,10,4323
2487700065,2014-05-05,400000.0,2,1.0,840,5510,1.0,0,0,3,7,840,0,1955,0,98136,47.5247,-122.391,1630,5510,10,4323
2624039133,2014-06-11,514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,1986,0,98136,47.5399,-122.385,1900,6244,10,4323
312000295,2015-01-22,400000.0,2,1.0,920,5120,1.0,0,0,5,7,920,0,1952,0,98136,47.5569,-122.39399999999999,1190,5120,10,4323
3013300830,2014-11-06,410000.0,2,1.0,1030,4366,1.0,0,0,3,7,1030,0,1912,0,98136,47.5311,-122.384,1890,4499,10,4323
2719100400,2014-09-12,499950.0,3,1.75,1340,6250,1.0,0,0,4,7,1090,250,1941,0,98136,47.5427,-122.38600000000001,1550,1755,10,4323
9238900060,2014-05-29,529000.0,3,1.0,1590,6420,1.0,0,0,3,7,1590,0,1944,0,98136,47.5355,-122.39200000000001,1780,5900,10,4323
3259400030,2014-11-25,370000.0,2,1.0,1270,1399,3.0,0,0,3,7,1270,0,2000,0,98136,47.5552,-122.381,1140,1442,10,4323
826000295,2014-12-15,379950.0,2,1.0,870,7500,1.0,0,0,3,7,870,0,1947,0,98136,47.5465,-122.384,1240,5709,10,4323
7625704340,2015-03-03,425000.0,2,1.75,1550,7800,1.0,0,0,3,7,1050,500,1940,0,98136,47.5436,-122.39,1370,5000,10,4323
9238900390,2014-09-05,460000.0,3,1.0,1860,6360,1.0,0,0,3,8,1470,390,1954,0,98136,47.5327,-122.39200000000001,1770,6175,10,4323
3259400024,2015-04-27,340000.0,3,2.0,1150,700,2.0,0,0,3,7,800,350,2000,0,98136,47.5552,-122.381,1060,1910,10,4323
1315300070,2015-03-19,925500.0,3,2.75,1970,5200,1.5,0,3,3,8,1970,0,1915,2002,98136,47.5374,-122.38799999999999,2140,5200,10,4323
2594200566,2015-04-06,548500.0,4,2.0,1820,7200,1.0,0,0,3,7,1300,520,1976,0,98136,47.5161,-122.38799999999999,1770,8149,10,4323
7625704500,2014-12-08,500000.0,3,1.5,2210,6500,1.0,0,0,4,7,1030,1180,1912,0,98136,47.5434,-122.38799999999999,1750,6370,10,4323
7625702440,2014-12-30,469000.0,3,1.75,1480,800,2.0,0,0,3,8,1000,480,2014,0,98136,47.5493,-122.387,1480,1143,10,4323
5154700060,2014-10-15,1660000.0,4,2.75,3520,19200,1.0,1,4,4,9,1950,1570,1951,0,98136,47.525,-122.39299999999999,2450,7000,10,4323
5705500075,2015-03-26,388000.0,2,1.75,800,4800,1.0,0,0,4,6,800,0,1922,0,98136,47.5559,-122.396,1090,5000,10,4323
7936500172,2014-05-28,1180000.0,3,2.5,1970,23180,1.0,1,4,3,8,1100,870,1937,1998,98136,47.5495,-122.398,3030,34689,10,4323
1090000075,2014-12-16,393000.0,2,1.0,1020,4200,1.0,0,0,5,6,1020,0,1923,0,98136,47.5319,-122.391,1660,4200,10,4323
4229900140,2014-10-06,310000.0,2,1.0,720,5750,1.0,0,0,2,6,720,0,1943,0,98136,47.5535,-122.39299999999999,980,6125,10,4323
2461900550,2014-12-16,500000.0,4,1.75,2040,6000,1.0,0,0,5,7,1020,1020,1943,0,98136,47.5507,-122.383,1440,6000,10,4323
4315700505,2015-02-10,535000.0,4,1.75,1570,3250,1.5,0,0,5,8,1570,0,1928,0,98136,47.5405,-122.39299999999999,1570,5720,10,4323
2624039114,2015-04-13,360000.0,2,1.0,1120,12625,1.0,0,3,3,7,1120,0,1940,0,98136,47.5397,-122.385,1880,6828,10,4323
2719100240,2014-05-19,850000.0,4,3.5,2640,5900,2.0,0,2,3,8,2640,0,1937,1998,98136,47.5421,-122.383,1700,5900,10,4323
4322200105,2015-03-31,229050.0,1,1.0,420,3298,1.0,0,0,4,4,420,0,1949,0,98136,47.5375,-122.391,1460,4975,10,4323
2716600273,2014-05-28,820000.0,3,2.5,2510,5503,2.0,0,2,3,9,2510,0,1995,0,98136,47.5419,-122.383,1790,6099,10,4323
2594200350,2015-03-04,445000.0,2,1.0,910,7200,1.0,0,1,4,7,830,80,1936,0,98136,47.5145,-122.39,1700,7200,10,4323
3123800125,2014-11-21,315000.0,2,1.0,900,8556,1.0,0,0,3,6,760,140,1941,0,98136,47.5148,-122.38600000000001,1500,8556,10,4323
1090000036,2014-12-23,756450.0,4,2.0,3210,8400,1.5,0,0,5,7,2040,1170,1914,0,98136,47.5322,-122.391,2540,6458,10,4323
2493200370,2014-11-12,415000.0,2,1.75,1550,4257,1.0,0,3,3,7,830,720,1953,0,98136,47.5274,-122.384,1920,5100,10,4323
7625702505,2015-03-06,605000.0,4,2.75,1670,6000,1.0,0,0,5,7,840,830,1917,0,98136,47.5496,-122.385,1100,6000,10,4323
3560800040,2014-10-28,400000.0,2,1.75,960,6200,1.0,0,0,4,7,960,0,1946,0,98136,47.5551,-122.396,1000,6000,10,4323
7625703405,2014-09-10,431000.0,2,1.0,1000,6500,1.0,0,0,4,7,1000,0,1918,0,98136,47.5474,-122.38799999999999,1280,6500,10,4323
2810100040,2014-05-07,485000.0,3,2.0,1610,4160,1.0,0,0,4,7,1010,600,1917,0,98136,47.5421,-122.38799999999999,1040,4400,10,4323
2595300155,2015-02-24,565000.0,4,1.5,2190,8296,2.0,0,0,3,7,2190,0,1935,1963,98136,47.5158,-122.385,1160,8160,10,4323
2490200450,2014-06-09,550000.0,4,2.5,2700,5100,1.0,0,0,4,8,1440,1260,1968,0,98136,47.5331,-122.384,1880,5100,10,4323
2594200230,2015-04-24,680000.0,2,1.0,1020,8442,1.0,0,4,4,7,920,100,1941,0,98136,47.5145,-122.391,2550,10323,10,4323
2461900760,2015-04-01,553000.0,3,1.0,1380,6250,1.0,0,0,4,7,1380,0,1918,0,98136,47.5514,-122.385,2270,6250,10,4323
2493200325,2015-05-09,589500.0,4,1.5,1440,3200,1.0,0,1,4,7,960,480,1960,0,98136,47.5269,-122.383,1650,6400,10,4323
3013300085,2014-05-15,744000.0,4,3.0,1980,5352,2.5,0,0,3,8,1980,0,1941,2005,98136,47.532,-122.385,1680,5352,10,4323
5637500180,2014-06-12,520000.0,4,1.0,2080,3500,1.5,0,0,5,7,1260,820,1926,0,98136,47.5445,-122.383,1380,5900,10,4323
2810600210,2015-04-22,520000.0,3,2.0,1510,3760,1.0,0,0,5,7,930,580,1925,0,98136,47.5425,-122.39,1510,3760,10,4323
2346800180,2015-03-09,620000.0,5,1.0,2230,16800,1.5,0,3,4,7,1700,530,1923,0,98136,47.5161,-122.395,2730,18400,10,4323
4319200450,2015-01-20,436000.0,4,1.0,1200,6600,1.5,0,2,3,7,1200,0,1908,0,98136,47.5372,-122.382,1810,6600,10,4323
7625703065,2014-06-04,375000.0,2,1.0,820,6250,1.0,0,0,4,5,820,0,1922,0,98136,47.5479,-122.384,1300,6250,10,4323
9100000040,2014-08-07,480000.0,3,1.75,1710,4080,1.0,0,0,4,7,1130,580,1979,0,98136,47.5563,-122.39200000000001,1200,4080,10,4323
9238900085,2014-10-29,572500.0,5,1.75,2330,4947,1.0,0,0,4,8,1380,950,1955,0,98136,47.5352,-122.39200000000001,2120,5605,10,4323
4318200360,2014-07-30,286000.0,2,1.0,1170,6543,1.0,0,0,3,7,1170,0,1913,0,98136,47.537,-122.385,1550,7225,10,4323
7435500085,2014-05-28,380000.0,3,2.0,1660,8281,1.0,0,0,3,7,1660,0,1949,0,98136,47.5568,-122.382,1660,7559,10,4323
9238901020,2014-09-16,289000.0,2,1.0,780,4132,1.0,0,0,3,7,780,0,1942,0,98136,47.5324,-122.387,1100,5100,10,4323
2461900175,2014-05-22,400000.0,3,1.0,1040,6250,1.0,0,0,3,7,1040,0,1942,0,98136,47.5526,-122.385,1770,6250,10,4323
2493200155,2015-04-03,950000.0,4,2.25,2770,5320,2.0,0,1,3,9,2440,330,2013,0,98136,47.5283,-122.385,2100,6011,10,4323
2595300210,2014-11-06,473600.0,4,1.5,1780,8400,1.0,0,0,3,7,1080,700,1969,0,98136,47.5173,-122.385,1660,8400,10,4323
2488200455,2014-07-03,405500.0,2,2.75,1350,1252,2.0,0,0,3,8,1120,230,2006,0,98136,47.522,-122.39,1410,1265,10,4323
34001540,2015-04-23,573300.0,2,1.75,1290,6600,1.0,0,2,3,7,870,420,1951,0,98136,47.53100000000001,-122.39,2380,7370,10,4323
7936500109,2014-07-25,2230000.0,3,3.0,3620,28064,2.0,1,4,5,10,2370,1250,1977,0,98136,47.5516,-122.398,2550,34713,10,4323
2487200775,2014-05-12,610000.0,4,3.0,2110,5000,1.5,0,2,4,7,1640,470,1930,0,98136,47.5195,-122.391,1380,5000,10,4323
7625701175,2014-11-03,465000.0,4,2.0,2000,6250,1.5,0,0,3,7,1480,520,1930,0,98136,47.5532,-122.389,1110,6250,10,4323
7625701830,2014-10-23,521000.0,3,2.0,1840,6000,1.0,0,0,4,6,1840,0,1908,1944,98136,47.5508,-122.39200000000001,2010,6000,10,4323
7625702155,2014-10-14,561000.0,3,1.75,1710,5000,1.0,0,0,4,7,1360,350,1918,0,98136,47.5492,-122.389,1490,6250,10,4323
3013300895,2014-07-18,337000.0,2,1.0,1010,4000,1.0,0,0,3,7,1010,0,1947,0,98136,47.5311,-122.382,1480,4366,10,4323
7935000595,2014-10-08,939000.0,3,3.5,2450,9248,2.0,0,4,3,8,1960,490,1933,1993,98136,47.5476,-122.397,2620,10207,10,4323
3123800080,2014-11-12,365000.0,2,1.5,1160,8060,1.0,0,0,4,7,1160,0,1950,0,98136,47.5146,-122.38600000000001,1500,8060,10,4323
